week_ending_date,location,location_name,infected
2024-02-10,05,Arkansas,291.0
2024-02-17,05,Arkansas,258.0
2024-02-24,05,Arkansas,275.0
2024-03-02,05,Arkansas,278.0
2024-03-09,05,Arkansas,247.0
2024-03-16,05,Arkansas,190.0
2024-03-23,05,Arkansas,103.0
2024-03-30,05,Arkansas,82.0
2024-04-06,05,Arkansas,60.0
2024-01-20,05,Arkansas,227.0
2025-05-03,05,Arkansas,21.0
2022-09-17,05,Arkansas,5.0
2022-09-03,05,Arkansas,6.0
2021-02-20,05,Arkansas,16.0
2021-02-27,05,Arkansas,10.0
2021-03-06,05,Arkansas,10.0
2021-03-13,05,Arkansas,21.0
2021-03-20,05,Arkansas,13.0
2021-03-27,05,Arkansas,14.0
2021-04-03,05,Arkansas,11.0
2021-04-10,05,Arkansas,14.0
2021-04-17,05,Arkansas,16.0
2021-04-24,05,Arkansas,18.0
2021-05-01,05,Arkansas,15.0
2021-02-13,05,Arkansas,19.0
2021-05-08,05,Arkansas,6.0
2021-05-22,05,Arkansas,3.0
2021-05-29,05,Arkansas,1.0
2021-06-05,05,Arkansas,7.0
2021-06-12,05,Arkansas,1.0
2021-06-19,05,Arkansas,4.0
2021-06-26,05,Arkansas,4.0
2021-07-03,05,Arkansas,2.0
2021-07-10,05,Arkansas,1.0
2021-07-17,05,Arkansas,1.0
2021-07-24,05,Arkansas,1.0
2021-07-31,05,Arkansas,1.0
2021-05-15,05,Arkansas,6.0
2021-08-07,05,Arkansas,3.0
2021-02-06,05,Arkansas,9.0
2021-01-23,05,Arkansas,13.0
2020-08-08,05,Arkansas,1.0
2020-08-15,05,Arkansas,1.0
2020-08-22,05,Arkansas,1.0
2020-08-29,05,Arkansas,1.0
2020-09-05,05,Arkansas,1.0
2020-09-12,05,Arkansas,1.0
2020-09-19,05,Arkansas,1.0
2020-09-26,05,Arkansas,1.0
2020-10-03,05,Arkansas,1.0
2020-10-10,05,Arkansas,1.0
2020-10-17,05,Arkansas,1.0
2021-01-30,05,Arkansas,21.0
2020-10-24,05,Arkansas,4.0
2020-11-07,05,Arkansas,14.0
2020-11-14,05,Arkansas,10.0
2020-11-21,05,Arkansas,6.0
2020-11-28,05,Arkansas,13.0
2020-12-05,05,Arkansas,6.0
2020-12-12,05,Arkansas,12.0
2020-12-19,05,Arkansas,11.0
2020-12-26,05,Arkansas,9.0
2021-01-02,05,Arkansas,20.0
2021-01-09,05,Arkansas,20.0
2021-01-16,05,Arkansas,17.0
2020-10-31,05,Arkansas,8.0
2022-09-10,05,Arkansas,6.0
2021-08-14,05,Arkansas,2.0
2021-08-28,05,Arkansas,5.0
2022-03-19,05,Arkansas,62.0
2022-03-26,05,Arkansas,74.0
2022-04-02,05,Arkansas,56.0
2022-04-09,05,Arkansas,74.0
2022-04-16,05,Arkansas,43.0
2022-04-23,05,Arkansas,34.0
2022-04-30,05,Arkansas,33.0
2022-05-07,05,Arkansas,17.0
2022-05-14,05,Arkansas,28.0
2022-05-21,05,Arkansas,15.0
2022-05-28,05,Arkansas,14.0
2022-03-12,05,Arkansas,60.0
2022-06-04,05,Arkansas,17.0
2022-06-18,05,Arkansas,10.0
2022-06-25,05,Arkansas,16.0
2022-07-02,05,Arkansas,8.0
2022-07-09,05,Arkansas,5.0
2022-07-16,05,Arkansas,19.0
2022-07-23,05,Arkansas,10.0
2022-07-30,05,Arkansas,1.0
2022-08-06,05,Arkansas,3.0
2022-08-13,05,Arkansas,7.0
2022-08-20,05,Arkansas,3.0
2022-08-27,05,Arkansas,3.0
2022-06-11,05,Arkansas,19.0
2021-08-21,05,Arkansas,3.0
2022-03-05,05,Arkansas,57.0
2022-02-19,05,Arkansas,22.0
2021-09-04,05,Arkansas,2.0
2021-09-11,05,Arkansas,1.0
2021-09-18,05,Arkansas,2.0
2021-09-25,05,Arkansas,3.0
2021-10-02,05,Arkansas,1.0
2021-10-09,05,Arkansas,3.0
2021-10-16,05,Arkansas,4.0
2021-10-23,05,Arkansas,3.0
2021-10-30,05,Arkansas,3.0
2021-11-06,05,Arkansas,3.0
2021-11-13,05,Arkansas,6.0
2022-02-26,05,Arkansas,37.0
2021-11-20,05,Arkansas,9.0
2021-12-04,05,Arkansas,12.0
2021-12-11,05,Arkansas,11.0
2021-12-18,05,Arkansas,13.0
2021-12-25,05,Arkansas,11.0
2022-01-01,05,Arkansas,28.0
2022-01-08,05,Arkansas,35.0
2022-01-15,05,Arkansas,30.0
2022-01-22,05,Arkansas,19.0
2022-01-29,05,Arkansas,13.0
2022-02-05,05,Arkansas,16.0
2022-02-12,05,Arkansas,23.0
2021-11-27,05,Arkansas,2.0
2025-05-10,05,Arkansas,13.0
2022-09-24,05,Arkansas,7.0
2025-05-17,05,Arkansas,5.0
2023-05-06,06,California,22.0
2023-05-13,06,California,33.0
2023-05-20,06,California,24.0
2023-05-27,06,California,23.0
2023-06-03,06,California,48.0
2023-06-10,06,California,43.0
2023-06-17,06,California,36.0
2023-06-24,06,California,27.0
2023-07-01,06,California,49.0
2023-07-08,06,California,26.0
2023-07-15,06,California,54.0
2023-04-29,06,California,26.0
2023-07-22,06,California,39.0
2023-08-05,06,California,43.0
2023-08-12,06,California,35.0
2023-08-19,06,California,31.0
2023-08-26,06,California,29.0
2023-09-02,06,California,38.0
2023-09-09,06,California,42.0
2023-09-16,06,California,41.0
2023-09-23,06,California,46.0
2023-09-30,06,California,46.0
2023-10-07,06,California,45.0
2023-10-14,06,California,60.0
2023-07-29,06,California,37.0
2023-10-21,06,California,50.0
2023-04-22,06,California,37.0
2023-04-08,06,California,45.0
2022-10-22,06,California,121.0
2022-10-29,06,California,199.0
2022-11-05,06,California,416.0
2022-11-12,06,California,858.0
2022-11-19,06,California,1499.0
2022-11-26,06,California,2631.0
2022-12-03,06,California,3159.0
2022-12-10,06,California,2435.0
2022-12-17,06,California,1614.0
2022-12-24,06,California,1596.0
2022-12-31,06,California,1423.0
2023-04-15,06,California,33.0
2023-01-07,06,California,913.0
2023-01-21,06,California,208.0
2023-01-28,06,California,126.0
2023-02-04,06,California,115.0
2023-02-11,06,California,93.0
2023-02-18,06,California,73.0
2023-02-25,06,California,79.0
2023-03-04,06,California,62.0
2023-03-11,06,California,47.0
2023-03-18,06,California,60.0
2023-03-25,06,California,36.0
2023-04-01,06,California,29.0
2023-01-14,06,California,411.0
2023-10-28,06,California,76.0
2020-08-15,06,California,1.0
2023-11-11,06,California,231.0
2024-12-14,06,California,1407.0
2024-12-21,06,California,2445.0
2024-12-28,06,California,3498.0
2025-01-04,06,California,3851.0
2025-01-11,06,California,3074.0
2025-01-18,06,California,3490.0
2025-01-25,06,California,3905.0
2025-02-01,06,California,4418.0
2025-02-08,06,California,3545.0
2025-02-15,06,California,2683.0
2025-02-22,06,California,1976.0
2024-12-07,06,California,1064.0
2025-03-01,06,California,1426.0
2025-03-15,06,California,969.0
2025-03-22,06,California,694.0
2025-03-29,06,California,567.0
2025-04-05,06,California,448.0
2025-04-12,06,California,414.0
2025-04-19,06,California,341.0
2025-04-26,06,California,249.0
2025-05-03,06,California,241.0
2025-05-10,06,California,167.0
2025-05-17,06,California,161.0
2025-05-24,06,California,175.0
2025-03-08,06,California,1048.0
2024-11-30,06,California,693.0
2024-11-23,06,California,479.0
2024-11-16,06,California,313.0
2023-11-18,06,California,372.0
2023-11-25,06,California,459.0
2023-12-02,06,California,683.0
2023-12-09,06,California,868.0
2023-12-16,06,California,1077.0
2023-12-23,06,California,1763.0
2023-12-30,06,California,1810.0
2024-01-06,06,California,1470.0
2024-01-13,06,California,1075.0
2024-01-20,06,California,1096.0
2024-01-27,06,California,732.0
2024-02-03,06,California,547.0
2024-02-10,06,California,464.0
2024-02-17,06,California,342.0
2024-02-24,06,California,302.0
2024-03-02,06,California,266.0
2024-03-09,06,California,207.0
2024-03-16,06,California,188.0
2024-03-23,06,California,175.0
2024-03-30,06,California,180.0
2024-04-06,06,California,151.0
2024-04-13,06,California,179.0
2024-04-20,06,California,157.0
2024-11-02,06,California,110.0
2024-11-09,06,California,159.0
2022-10-15,06,California,87.0
2023-11-04,06,California,97.0
2022-10-08,06,California,92.0
2022-09-17,06,California,21.0
2021-03-06,06,California,14.0
2021-03-13,06,California,14.0
2021-03-20,06,California,10.0
2021-03-27,06,California,16.0
2021-04-03,06,California,4.0
2021-04-10,06,California,7.0
2021-04-17,06,California,11.0
2021-04-24,06,California,13.0
2021-05-01,06,California,8.0
2021-05-08,06,California,13.0
2021-05-15,06,California,5.0
2021-02-27,06,California,22.0
2021-05-22,06,California,13.0
2021-06-05,06,California,3.0
2021-06-12,06,California,3.0
2021-06-19,06,California,9.0
2021-06-26,06,California,6.0
2021-07-03,06,California,5.0
2021-07-10,06,California,8.0
2021-07-17,06,California,7.0
2021-07-24,06,California,8.0
2021-07-31,06,California,6.0
2021-08-07,06,California,11.0
2021-08-14,06,California,13.0
2021-05-29,06,California,9.0
2021-08-21,06,California,6.0
2021-02-20,06,California,16.0
2021-02-06,06,California,18.0
2020-08-22,06,California,1.0
2020-08-29,06,California,1.0
2020-09-05,06,California,1.0
2020-09-12,06,California,1.0
2020-09-19,06,California,1.0
2020-09-26,06,California,1.0
2020-10-03,06,California,1.0
2020-10-10,06,California,1.0
2020-10-17,06,California,1.0
2020-10-24,06,California,9.0
2020-10-31,06,California,30.0
2021-02-13,06,California,24.0
2020-11-07,06,California,27.0
2020-11-21,06,California,39.0
2020-11-28,06,California,76.0
2020-12-05,06,California,47.0
2020-12-12,06,California,54.0
2020-12-19,06,California,53.0
2020-12-26,06,California,70.0
2021-01-02,06,California,51.0
2021-01-09,06,California,75.0
2021-01-16,06,California,45.0
2021-01-23,06,California,40.0
2021-01-30,06,California,24.0
2020-11-14,06,California,41.0
2022-10-01,06,California,68.0
2021-08-28,06,California,4.0
2021-09-11,06,California,7.0
2022-04-02,06,California,79.0
2022-04-09,06,California,96.0
2022-04-16,06,California,104.0
2022-04-23,06,California,148.0
2022-04-30,06,California,213.0
2022-05-07,06,California,206.0
2022-05-14,06,California,277.0
2022-05-21,06,California,355.0
2022-05-28,06,California,412.0
2022-06-04,06,California,432.0
2022-06-11,06,California,391.0
2022-03-26,06,California,61.0
2022-06-18,06,California,305.0
2022-07-02,06,California,193.0
2022-07-09,06,California,115.0
2022-07-16,06,California,99.0
2022-07-23,06,California,61.0
2022-07-30,06,California,47.0
2022-08-06,06,California,38.0
2022-08-13,06,California,39.0
2022-08-20,06,California,35.0
2022-08-27,06,California,29.0
2022-09-03,06,California,33.0
2022-09-10,06,California,36.0
2022-06-25,06,California,238.0
2021-09-04,06,California,2.0
2022-03-19,06,California,51.0
2022-03-05,06,California,34.0
2021-09-18,06,California,5.0
2021-09-25,06,California,8.0
2021-10-02,06,California,8.0
2021-10-09,06,California,12.0
2021-10-16,06,California,5.0
2021-10-23,06,California,10.0
2021-10-30,06,California,5.0
2021-11-06,06,California,15.0
2021-11-13,06,California,15.0
2021-11-20,06,California,17.0
2021-11-27,06,California,20.0
2022-03-12,06,California,40.0
2021-12-04,06,California,44.0
2021-12-18,06,California,60.0
2021-12-25,06,California,111.0
2022-01-01,06,California,96.0
2022-01-08,06,California,87.0
2022-01-15,06,California,75.0
2022-01-22,06,California,63.0
2022-01-29,06,California,23.0
2022-02-05,06,California,30.0
2022-02-12,06,California,28.0
2022-02-19,06,California,11.0
2022-02-26,06,California,23.0
2021-12-11,06,California,61.0
2020-08-08,06,California,1.0
2022-09-24,06,California,35.0
2025-05-24,08,Colorado,15.0
2022-02-19,08,Colorado,16.0
2022-02-12,08,Colorado,27.0
2022-02-05,08,Colorado,12.0
2022-01-29,08,Colorado,9.0
2022-01-22,08,Colorado,9.0
2022-01-15,08,Colorado,24.0
2022-01-08,08,Colorado,29.0
2022-01-01,08,Colorado,65.0
2021-12-25,08,Colorado,47.0
2021-12-18,08,Colorado,32.0
2021-12-11,08,Colorado,26.0
2022-02-26,08,Colorado,24.0
2021-12-04,08,Colorado,16.0
2021-11-20,08,Colorado,2.0
2021-11-13,08,Colorado,3.0
2021-11-06,08,Colorado,4.0
2021-10-30,08,Colorado,2.0
2021-10-23,08,Colorado,1.0
2021-10-16,08,Colorado,1.0
2021-10-09,08,Colorado,1.0
2021-10-02,08,Colorado,1.0
2021-09-25,08,Colorado,1.0
2021-09-18,08,Colorado,1.0
2021-09-11,08,Colorado,2.0
2021-11-27,08,Colorado,4.0
2021-09-04,08,Colorado,3.0
2022-03-05,08,Colorado,21.0
2022-03-19,08,Colorado,55.0
2022-09-03,08,Colorado,1.0
2022-08-27,08,Colorado,1.0
2022-08-20,08,Colorado,10.0
2022-08-13,08,Colorado,10.0
2022-08-06,08,Colorado,12.0
2022-07-30,08,Colorado,8.0
2022-07-23,08,Colorado,9.0
2022-07-16,08,Colorado,9.0
2022-07-09,08,Colorado,11.0
2022-07-02,08,Colorado,13.0
2022-06-25,08,Colorado,9.0
2022-03-12,08,Colorado,38.0
2022-06-18,08,Colorado,25.0
2022-06-04,08,Colorado,75.0
2022-05-28,08,Colorado,87.0
2022-05-21,08,Colorado,120.0
2022-05-14,08,Colorado,173.0
2022-05-07,08,Colorado,258.0
2022-04-30,08,Colorado,163.0
2022-04-23,08,Colorado,179.0
2022-04-16,08,Colorado,139.0
2022-04-09,08,Colorado,104.0
2022-04-02,08,Colorado,121.0
2022-03-26,08,Colorado,82.0
2022-06-11,08,Colorado,39.0
2022-09-10,08,Colorado,2.0
2021-08-28,08,Colorado,1.0
2021-08-14,08,Colorado,1.0
2021-01-23,08,Colorado,5.0
2021-01-16,08,Colorado,4.0
2021-01-09,08,Colorado,1.0
2021-01-02,08,Colorado,1.0
2020-12-26,08,Colorado,5.0
2020-12-19,08,Colorado,5.0
2020-12-12,08,Colorado,5.0
2020-12-05,08,Colorado,2.0
2020-11-28,08,Colorado,3.0
2020-11-21,08,Colorado,5.0
2020-11-14,08,Colorado,5.0
2021-01-30,08,Colorado,5.0
2020-11-07,08,Colorado,3.0
2020-10-24,08,Colorado,1.0
2020-10-17,08,Colorado,1.0
2020-10-10,08,Colorado,1.0
2020-10-03,08,Colorado,1.0
2020-09-26,08,Colorado,1.0
2020-09-19,08,Colorado,1.0
2020-09-12,08,Colorado,1.0
2020-09-05,08,Colorado,1.0
2020-08-29,08,Colorado,1.0
2020-08-22,08,Colorado,1.0
2020-08-15,08,Colorado,1.0
2020-10-31,08,Colorado,1.0
2021-08-21,08,Colorado,1.0
2021-02-06,08,Colorado,2.0
2021-02-20,08,Colorado,1.0
2021-08-07,08,Colorado,1.0
2021-07-31,08,Colorado,1.0
2021-07-24,08,Colorado,1.0
2021-07-17,08,Colorado,1.0
2021-07-10,08,Colorado,1.0
2021-07-03,08,Colorado,1.0
2021-06-26,08,Colorado,1.0
2021-06-19,08,Colorado,1.0
2021-06-12,08,Colorado,1.0
2021-06-05,08,Colorado,1.0
2021-05-29,08,Colorado,1.0
2021-02-13,08,Colorado,1.0
2021-05-22,08,Colorado,1.0
2021-05-08,08,Colorado,1.0
2021-05-01,08,Colorado,1.0
2021-04-24,08,Colorado,1.0
2021-04-17,08,Colorado,1.0
2021-04-10,08,Colorado,1.0
2021-04-03,08,Colorado,1.0
2021-03-27,08,Colorado,1.0
2021-03-20,08,Colorado,1.0
2021-03-13,08,Colorado,2.0
2021-03-06,08,Colorado,8.0
2021-02-27,08,Colorado,1.0
2021-05-15,08,Colorado,1.0
2020-08-08,08,Colorado,1.0
2022-09-17,08,Colorado,3.0
2022-10-01,08,Colorado,3.0
2024-04-13,08,Colorado,55.0
2024-04-06,08,Colorado,49.0
2024-03-30,08,Colorado,68.0
2024-03-23,08,Colorado,97.0
2024-03-16,08,Colorado,96.0
2024-03-09,08,Colorado,80.0
2024-03-02,08,Colorado,93.0
2024-02-24,08,Colorado,129.0
2024-02-17,08,Colorado,137.0
2024-02-10,08,Colorado,196.0
2024-02-03,08,Colorado,196.0
2024-04-20,08,Colorado,26.0
2024-01-27,08,Colorado,229.0
2024-01-13,08,Colorado,286.0
2024-01-06,08,Colorado,308.0
2023-12-30,08,Colorado,367.0
2023-12-23,08,Colorado,252.0
2023-12-16,08,Colorado,234.0
2023-12-09,08,Colorado,153.0
2023-12-02,08,Colorado,126.0
2023-11-25,08,Colorado,137.0
2023-11-18,08,Colorado,102.0
2023-11-11,08,Colorado,52.0
2023-11-04,08,Colorado,31.0
2024-01-20,08,Colorado,197.0
2023-10-28,08,Colorado,19.0
2024-11-02,08,Colorado,25.0
2024-11-16,08,Colorado,29.0
2025-05-03,08,Colorado,30.0
2025-04-26,08,Colorado,42.0
2025-04-19,08,Colorado,40.0
2025-04-12,08,Colorado,59.0
2025-04-05,08,Colorado,86.0
2025-03-29,08,Colorado,121.0
2025-03-22,08,Colorado,162.0
2025-03-15,08,Colorado,215.0
2025-03-08,08,Colorado,311.0
2025-03-01,08,Colorado,381.0
2025-02-22,08,Colorado,481.0
2024-11-09,08,Colorado,20.0
2025-02-15,08,Colorado,583.0
2025-02-01,08,Colorado,543.0
2025-01-25,08,Colorado,456.0
2025-01-18,08,Colorado,441.0
2025-01-11,08,Colorado,499.0
2025-01-04,08,Colorado,760.0
2024-12-28,08,Colorado,475.0
2024-12-21,08,Colorado,179.0
2024-12-14,08,Colorado,129.0
2024-12-07,08,Colorado,90.0
2024-11-30,08,Colorado,67.0
2024-11-23,08,Colorado,31.0
2025-02-08,08,Colorado,622.0
2022-09-24,08,Colorado,4.0
2023-10-21,08,Colorado,16.0
2023-10-07,08,Colorado,9.0
2023-03-18,08,Colorado,12.0
2023-03-11,08,Colorado,9.0
2023-03-04,08,Colorado,19.0
2023-02-25,08,Colorado,13.0
2023-02-18,08,Colorado,17.0
2023-02-11,08,Colorado,27.0
2023-02-04,08,Colorado,38.0
2023-01-28,08,Colorado,26.0
2023-01-21,08,Colorado,37.0
2023-01-14,08,Colorado,99.0
2023-01-07,08,Colorado,158.0
2023-03-25,08,Colorado,10.0
2022-12-31,08,Colorado,315.0
2022-12-17,08,Colorado,255.0
2022-12-10,08,Colorado,235.0
2022-12-03,08,Colorado,163.0
2022-11-26,08,Colorado,157.0
2022-11-19,08,Colorado,107.0
2022-11-12,08,Colorado,58.0
2022-11-05,08,Colorado,35.0
2022-10-29,08,Colorado,27.0
2022-10-22,08,Colorado,14.0
2022-10-15,08,Colorado,3.0
2022-10-08,08,Colorado,2.0
2022-12-24,08,Colorado,399.0
2023-10-14,08,Colorado,15.0
2023-04-01,08,Colorado,6.0
2023-04-15,08,Colorado,18.0
2023-09-30,08,Colorado,8.0
2023-09-23,08,Colorado,8.0
2023-09-16,08,Colorado,2.0
2023-09-09,08,Colorado,7.0
2023-09-02,08,Colorado,3.0
2023-08-26,08,Colorado,4.0
2023-08-19,08,Colorado,1.0
2023-08-12,08,Colorado,1.0
2023-08-05,08,Colorado,3.0
2023-07-29,08,Colorado,3.0
2023-07-22,08,Colorado,4.0
2023-04-08,08,Colorado,7.0
2023-07-15,08,Colorado,8.0
2023-07-01,08,Colorado,7.0
2023-06-24,08,Colorado,3.0
2023-06-17,08,Colorado,6.0
2023-06-10,08,Colorado,3.0
2023-06-03,08,Colorado,5.0
2023-05-27,08,Colorado,10.0
2023-05-20,08,Colorado,9.0
2023-05-13,08,Colorado,7.0
2023-05-06,08,Colorado,7.0
2023-04-29,08,Colorado,9.0
2023-04-22,08,Colorado,12.0
2023-07-08,08,Colorado,3.0
2025-05-10,08,Colorado,36.0
2025-05-17,08,Colorado,17.0
2020-08-15,09,Connecticut,1.0
2023-05-06,09,Connecticut,7.0
2023-05-13,09,Connecticut,6.0
2023-05-20,09,Connecticut,9.0
2023-05-27,09,Connecticut,12.0
2023-06-03,09,Connecticut,4.0
2023-06-10,09,Connecticut,6.0
2023-06-17,09,Connecticut,6.0
2023-06-24,09,Connecticut,6.0
2023-07-01,09,Connecticut,6.0
2023-07-08,09,Connecticut,1.0
2023-07-15,09,Connecticut,2.0
2023-04-29,09,Connecticut,9.0
2023-07-22,09,Connecticut,3.0
2023-08-05,09,Connecticut,4.0
2023-08-12,09,Connecticut,7.0
2023-08-19,09,Connecticut,4.0
2023-08-26,09,Connecticut,8.0
2023-09-02,09,Connecticut,6.0
2023-09-09,09,Connecticut,1.0
2023-09-16,09,Connecticut,9.0
2023-09-23,09,Connecticut,16.0
2023-09-30,09,Connecticut,8.0
2023-10-07,09,Connecticut,4.0
2023-10-14,09,Connecticut,3.0
2023-07-29,09,Connecticut,5.0
2023-10-21,09,Connecticut,1.0
2023-04-22,09,Connecticut,8.0
2023-04-08,09,Connecticut,22.0
2022-10-22,09,Connecticut,11.0
2022-10-29,09,Connecticut,36.0
2022-11-05,09,Connecticut,38.0
2022-11-12,09,Connecticut,52.0
2022-11-19,09,Connecticut,103.0
2022-11-26,09,Connecticut,183.0
2022-12-03,09,Connecticut,426.0
2022-12-10,09,Connecticut,394.0
2022-12-17,09,Connecticut,395.0
2022-12-24,09,Connecticut,270.0
2022-12-31,09,Connecticut,241.0
2023-04-15,09,Connecticut,11.0
2023-01-07,09,Connecticut,170.0
2023-01-21,09,Connecticut,36.0
2023-01-28,09,Connecticut,33.0
2023-02-04,09,Connecticut,15.0
2023-02-11,09,Connecticut,15.0
2023-02-18,09,Connecticut,14.0
2023-02-25,09,Connecticut,17.0
2023-03-04,09,Connecticut,10.0
2023-03-11,09,Connecticut,19.0
2023-03-18,09,Connecticut,10.0
2023-03-25,09,Connecticut,13.0
2023-04-01,09,Connecticut,12.0
2023-01-14,09,Connecticut,79.0
2022-10-15,09,Connecticut,6.0
2023-10-28,09,Connecticut,7.0
2023-11-11,09,Connecticut,5.0
2024-12-07,09,Connecticut,13.0
2024-12-14,09,Connecticut,24.0
2024-12-21,09,Connecticut,41.0
2024-12-28,09,Connecticut,148.0
2025-01-04,09,Connecticut,294.0
2025-01-11,09,Connecticut,247.0
2025-01-18,09,Connecticut,245.0
2025-01-25,09,Connecticut,378.0
2025-02-01,09,Connecticut,478.0
2025-02-08,09,Connecticut,538.0
2025-02-15,09,Connecticut,499.0
2024-11-30,09,Connecticut,10.0
2025-02-22,09,Connecticut,364.0
2025-03-08,09,Connecticut,187.0
2025-03-15,09,Connecticut,147.0
2025-03-22,09,Connecticut,118.0
2025-03-29,09,Connecticut,77.0
2025-04-05,09,Connecticut,53.0
2025-04-12,09,Connecticut,39.0
2025-04-19,09,Connecticut,34.0
2025-04-26,09,Connecticut,53.0
2025-05-03,09,Connecticut,25.0
2025-05-10,09,Connecticut,9.0
2025-05-17,09,Connecticut,17.0
2025-03-01,09,Connecticut,278.0
2023-11-04,09,Connecticut,12.0
2024-11-23,09,Connecticut,4.0
2024-11-09,09,Connecticut,4.0
2023-11-18,09,Connecticut,22.0
2023-11-25,09,Connecticut,33.0
2023-12-02,09,Connecticut,57.0
2023-12-09,09,Connecticut,74.0
2023-12-16,09,Connecticut,120.0
2023-12-23,09,Connecticut,115.0
2023-12-30,09,Connecticut,194.0
2024-01-06,09,Connecticut,167.0
2024-01-13,09,Connecticut,159.0
2024-01-20,09,Connecticut,128.0
2024-01-27,09,Connecticut,156.0
2024-11-16,09,Connecticut,5.0
2024-02-03,09,Connecticut,111.0
2024-02-17,09,Connecticut,119.0
2024-02-24,09,Connecticut,171.0
2024-03-02,09,Connecticut,212.0
2024-03-09,09,Connecticut,165.0
2024-03-16,09,Connecticut,99.0
2024-03-23,09,Connecticut,83.0
2024-03-30,09,Connecticut,89.0
2024-04-06,09,Connecticut,88.0
2024-04-13,09,Connecticut,62.0
2024-04-20,09,Connecticut,57.0
2024-11-02,09,Connecticut,10.0
2024-02-10,09,Connecticut,142.0
2020-08-08,09,Connecticut,1.0
2022-10-08,09,Connecticut,2.0
2022-09-24,09,Connecticut,3.0
2021-03-06,09,Connecticut,1.0
2021-03-13,09,Connecticut,1.0
2021-03-20,09,Connecticut,1.0
2021-03-27,09,Connecticut,1.0
2021-04-03,09,Connecticut,1.0
2021-04-10,09,Connecticut,1.0
2021-04-17,09,Connecticut,1.0
2021-04-24,09,Connecticut,1.0
2021-05-01,09,Connecticut,1.0
2021-05-08,09,Connecticut,1.0
2021-05-15,09,Connecticut,1.0
2021-02-27,09,Connecticut,1.0
2021-05-22,09,Connecticut,1.0
2021-06-05,09,Connecticut,1.0
2021-06-12,09,Connecticut,1.0
2021-06-19,09,Connecticut,1.0
2021-06-26,09,Connecticut,1.0
2021-07-03,09,Connecticut,1.0
2021-07-10,09,Connecticut,1.0
2021-07-17,09,Connecticut,1.0
2021-07-24,09,Connecticut,1.0
2021-07-31,09,Connecticut,1.0
2021-08-07,09,Connecticut,1.0
2021-08-14,09,Connecticut,1.0
2021-05-29,09,Connecticut,1.0
2021-08-21,09,Connecticut,1.0
2021-02-20,09,Connecticut,1.0
2021-02-06,09,Connecticut,1.0
2020-08-22,09,Connecticut,1.0
2020-08-29,09,Connecticut,1.0
2020-09-05,09,Connecticut,1.0
2020-09-12,09,Connecticut,1.0
2020-09-19,09,Connecticut,1.0
2020-09-26,09,Connecticut,1.0
2020-10-03,09,Connecticut,1.0
2020-10-10,09,Connecticut,1.0
2020-10-17,09,Connecticut,1.0
2020-10-24,09,Connecticut,1.0
2020-10-31,09,Connecticut,1.0
2021-02-13,09,Connecticut,1.0
2020-11-07,09,Connecticut,1.0
2020-11-21,09,Connecticut,2.0
2020-11-28,09,Connecticut,1.0
2020-12-05,09,Connecticut,2.0
2020-12-12,09,Connecticut,1.0
2020-12-19,09,Connecticut,3.0
2020-12-26,09,Connecticut,1.0
2021-01-02,09,Connecticut,1.0
2021-01-09,09,Connecticut,1.0
2021-01-16,09,Connecticut,1.0
2021-01-23,09,Connecticut,1.0
2021-01-30,09,Connecticut,1.0
2020-11-14,09,Connecticut,1.0
2022-10-01,09,Connecticut,2.0
2021-08-28,09,Connecticut,1.0
2021-09-11,09,Connecticut,1.0
2022-04-02,09,Connecticut,26.0
2022-04-09,09,Connecticut,47.0
2022-04-16,09,Connecticut,45.0
2022-04-23,09,Connecticut,52.0
2022-04-30,09,Connecticut,57.0
2022-05-07,09,Connecticut,76.0
2022-05-14,09,Connecticut,70.0
2022-05-21,09,Connecticut,75.0
2022-05-28,09,Connecticut,36.0
2022-06-04,09,Connecticut,20.0
2022-06-11,09,Connecticut,36.0
2022-03-26,09,Connecticut,25.0
2022-06-18,09,Connecticut,14.0
2022-07-02,09,Connecticut,8.0
2022-07-09,09,Connecticut,5.0
2022-07-16,09,Connecticut,3.0
2022-07-23,09,Connecticut,6.0
2022-07-30,09,Connecticut,3.0
2022-08-06,09,Connecticut,3.0
2022-08-13,09,Connecticut,1.0
2022-08-20,09,Connecticut,2.0
2022-08-27,09,Connecticut,8.0
2022-09-03,09,Connecticut,4.0
2022-09-10,09,Connecticut,3.0
2022-06-25,09,Connecticut,6.0
2021-09-04,09,Connecticut,1.0
2022-03-19,09,Connecticut,18.0
2022-03-05,09,Connecticut,4.0
2021-09-18,09,Connecticut,1.0
2021-09-25,09,Connecticut,1.0
2021-10-02,09,Connecticut,1.0
2021-10-09,09,Connecticut,1.0
2021-10-16,09,Connecticut,1.0
2021-10-23,09,Connecticut,1.0
2021-10-30,09,Connecticut,1.0
2021-11-06,09,Connecticut,1.0
2021-11-13,09,Connecticut,1.0
2021-11-20,09,Connecticut,2.0
2021-11-27,09,Connecticut,3.0
2022-03-12,09,Connecticut,8.0
2021-12-04,09,Connecticut,13.0
2021-12-18,09,Connecticut,18.0
2021-12-25,09,Connecticut,23.0
2022-01-01,09,Connecticut,23.0
2022-01-08,09,Connecticut,9.0
2022-01-15,09,Connecticut,2.0
2022-01-22,09,Connecticut,11.0
2022-01-29,09,Connecticut,2.0
2022-02-05,09,Connecticut,4.0
2022-02-12,09,Connecticut,1.0
2022-02-19,09,Connecticut,1.0
